subject,modeldate,party,startdate,enddate,pollster,grade,samplesize,population,weight,influence,multiversions,tracking,approve,disapprove,approve_adjusted,disapprove_adjusted,timestamp,url
Trump,6/2/2020,R,4/21/2020,4/21/2020,Data for Progress,B-,418,a,.40886819,.01468795,"","",85.91,12.71,85.878498,12.70562,15:55:10  2 Jun 2020,https://docs.google.com/spreadsheets/d/1y1QYjWQR3NNsGZaGXtJy94KDbh9RgepLOHshNkwqEAY/edit
Trump,6/2/2020,R,4/14/2020,4/28/2020,Gallup,B,320,a,.59154653,.02493881,"","",91,8,88.801144,9.5038431,15:55:10  2 Jun 2020,https://news.gallup.com/poll/309593/americans-divided-trump-handling-covid-situation.aspx
Trump,6/2/2020,R,4/20/2020,4/22/2020,YouGov,B,536,a,.28211656,.00793094,"","",86,14,85.817063,14.815859,15:55:10  2 Jun 2020,https://drive.google.com/file/d/1jFnCuET4kyT9V0q9ov5xsKMCEo7PyqR8/view
Trump,6/2/2020,R,4/18/2020,4/25/2020,Optimus,B/C,192.375,a,.18001536,.00685133,"",T,83.6,16.4,84.443228,14.486169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020
Trump,6/2/2020,R,4/17/2020,4/26/2020,PureSpectrum,"",7334.72,a,1.2261702,.06219704,"","",83,8,83.498964,10.004445,15:55:10  2 Jun 2020,https://www.washingtonpost.com/politics/2020/04/29/these-three-governors-are-reopening-their-states-faster-than-their-voters-want/
Trump,6/2/2020,R,4/20/2020,4/23/2020,Global Strategy Group/GBAO/Navigator Research,"",90.9,rv,.04937041,.0016911,"",T,81,16,81.861522,15.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
Trump,6/2/2020,R,4/21/2020,4/24/2020,Global Strategy Group/GBAO/Navigator Research,"",93.15,rv,.050573,.0019784,"",T,82,15,82.861522,14.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
Trump,6/2/2020,R,4/21/2020,4/25/2020,Suffolk University,A,304,rv,.64034998,.03712174,"","",90,7,88.787467,8.2916347,15:55:10  2 Jun 2020,https://www.usatoday.com/story/news/politics/2020/04/28/exclusive-support-big-government-coronavirus-help-recovery/3032969001/
Trump,6/2/2020,R,4/21/2020,4/26/2020,ABC News/The Washington Post,A+,252,a,.54286703,.03481875,"","",90,10,90.199162,9.2307467,15:55:10  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-21-26-2020/3583b4e9-66be-4ed6-a457-f6630a550ddf/
Trump,6/2/2020,R,4/21/2020,4/26/2020,Marist College,A+,221.26,rv,.48776721,.03171838,"","",89,11,88.375175,11.315681,15:55:10  2 Jun 2020,http://maristpoll.marist.edu/wp-content/uploads/2020/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202004280852.pdf
Trump,6/2/2020,R,4/24/2020,4/26/2020,Morning Consult,B/C,681,a,.26223416,.01110188,"","",83,13,83.93629,13.235362,15:55:10  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200479_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,R,4/24/2020,4/26/2020,YouGov,B,233,a,.12974019,.00595385,"","",85,12,84.817063,12.815859,15:55:10  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484a9c5b62d0addac2c45.pdf
Trump,6/2/2020,R,4/22/2020,4/27/2020,Global Strategy Group/GBAO/Navigator Research,"",61.86,rv,.03352635,.00164245,"",T,83,15,83.861522,14.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
Trump,6/2/2020,R,4/21/2020,4/28/2020,Optimus,B/C,252.795,a,.21510549,.01205097,"",T,86,14,86.843228,12.086169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-30-2020
Trump,6/2/2020,R,4/23/2020,4/28/2020,Global Strategy Group/GBAO/Navigator Research,"",60.72,rv,.03277912,.00177481,"",T,83,16,83.861522,15.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.28.20.pdf
Trump,6/2/2020,R,4/23/2020,4/29/2020,UCLA Nationscape,"",2300,a,.33576487,.01741108,"","",81,16,82.588316,14.4589,15:55:10  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,R,4/24/2020,4/29/2020,Global Strategy Group/GBAO/Navigator Research,"",180.72,rv,.09741561,.00577137,"",T,83,17,83.861522,16.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.29.20.pdf
Trump,6/2/2020,R,4/26/2020,4/28/2020,Emerson College,A-,410,rv,.7993493,.06859425,"","",73.7,18.8,75.632706,18.27582,15:55:10  2 Jun 2020,https://emersonpolling.reportablenews.com/pr/april-national-poll-trump-down-but-not-out-as-enthusiasm-and-expectation-favor-the-president
Trump,6/2/2020,R,4/25/2020,4/29/2020,Change Research,C-,375.83,lv,.49668758,.03977496,"","",86.96,13.04,85.862486,13.372913,15:55:10  2 Jun 2020,https://ruralorganizing.org/blog/new-polling-shows-trumps-job-approval-coronavirus-response-has-dropped-march
Trump,6/2/2020,R,4/26/2020,4/28/2020,YouGov,B,378,a,.21299582,.01179549,"","",83,12,82.817063,12.815859,15:55:10  2 Jun 2020,https://docs.cdn.yougov.com/4qtpeqbqm8/econTabReport.pdf
Trump,6/2/2020,R,4/28/2020,4/28/2020,Data for Progress,B-,435,a,.40306738,.03119302,"","",81.96,16.31,81.928498,16.30562,15:55:10  2 Jun 2020,https://docs.google.com/spreadsheets/d/1zA_YTHzyYFjKcjwUD6fvtkemZ7BOSJ0p2AcEhTI9kJY/edit
Trump,6/2/2020,R,4/25/2020,5/2/2020,Optimus,B/C,191.84062,a,.14983193,.01201146,"",T,85.1,14.9,85.943228,12.986169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-04-2020
Trump,6/2/2020,R,4/27/2020,4/30/2020,Global Strategy Group/GBAO/Navigator Research,"",90.72,rv,.04899036,.00340531,"",T,84,15,84.861522,14.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.30.20.pdf
Trump,6/2/2020,R,4/29/2020,4/30/2020,Ipsos,B-,139,a,.08808397,.00866677,"","",84,15,84.324959,14.40702,15:55:10  2 Jun 2020,https://abcnews.go.com/Politics/americans-uneasy-returning-normal-restrictions-loosen-poll/story?id=70423858
Trump,6/2/2020,R,4/28/2020,5/1/2020,Global Strategy Group/GBAO/Navigator Research,"",91.98,rv,.04960219,.00371721,"",T,85,13,85.861522,12.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.01.20.pdf
Trump,6/2/2020,R,4/27/2020,5/4/2020,Ipsos,B-,2264.08,a,1.4067815,.16600103,"","",84,16,84.324959,15.40702,15:55:10  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-ipsos-coronavirus-employment-survey-april-27-may-4/4bd8dd8b-1257-4d5f-b3c1-0af6c38f060d/
Trump,6/2/2020,R,4/28/2020,5/3/2020,ABC News/The Washington Post,A+,251.25,a,.54104645,.06754246,"","",79,21,79.199162,20.230747,15:55:10  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-28-may-3-2020/9ac3c026-f68c-4733-82a0-daa6862d99b3/
Trump,6/2/2020,R,4/30/2020,5/4/2020,Monmouth University,A+,223,a,.50708734,.07327163,"","",88,9,87.052778,10.075556,15:55:10  2 Jun 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_050520.pdf/
Trump,6/2/2020,R,4/29/2020,5/4/2020,Global Strategy Group/GBAO/Navigator Research,"",60.84,rv,.03269374,.00344253,"",T,86,11,86.861522,10.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.04.20.pdf
Trump,6/2/2020,R,4/29/2020,5/5/2020,Pew Research Center,B/C,4437,a,1.6796418,.23163886,"","",77,,79.093527,,15:55:10  2 Jun 2020,https://www.people-press.org/wp-content/uploads/sites/4/2020/05/PP_2020.05.12_COVID-19-and-Politics_FINAL.pdf
Trump,6/2/2020,R,4/28/2020,5/5/2020,Optimus,B/C,253.5075,a,.18864983,.0223409,"",T,83.3,16.6,84.143228,14.686169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-07-2020
Trump,6/2/2020,R,5/1/2020,5/3/2020,YouGov,B,250,a,.14443477,.01437449,"","",89,9,88.817063,9.8158586,15:55:10  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484aac5b6c8214cf4bade.pdf
Trump,6/2/2020,R,5/2/2020,5/3/2020,Morning Consult,B/C,687,rv,.28151399,.02937515,"","",76,19,76.93629,19.235362,15:55:10  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/05/200508_crosstabs_POLITICO_RVs_v2_JB.pdf
Trump,6/2/2020,R,4/30/2020,5/5/2020,Global Strategy Group/GBAO/Navigator Research,"",60.3,rv,.03225481,.00390783,"",T,85,14,85.861522,13.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.05.20.pdf
Trump,6/2/2020,R,4/30/2020,5/6/2020,UCLA Nationscape,"",2300,a,.34880742,.04070085,"","",79,18,80.588316,16.4589,15:55:10  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,R,5/1/2020,5/6/2020,Global Strategy Group/GBAO/Navigator Research,"",182.52,rv,.09742157,.01335143,"",T,82,17,82.861522,16.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.06.20.pdf
Trump,6/2/2020,R,5/2/2020,5/5/2020,Civiqs,B/C,417.42,a,.53993564,.08832958,"","",80,9,79.828321,10.606209,15:55:10  2 Jun 2020,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_05_r8c32an.pdf
Trump,6/2/2020,R,5/3/2020,5/5/2020,YouGov,B,411,a,.23842848,.03092101,"","",84,13,83.817063,13.815859,15:55:10  2 Jun 2020,https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf
Trump,6/2/2020,R,5/4/2020,5/5/2020,YouGov,B,391,a,.22812939,.03304404,"","",82,15,81.817063,15.815859,15:55:10  2 Jun 2020,https://docs.cdn.yougov.com/wllghb6lp9/20200506_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,R,5/5/2020,5/5/2020,Data for Progress,B-,383,a,.35472501,.05913019,"","",84.99,12.26,84.958498,12.25562,15:55:10  2 Jun 2020,https://docs.google.com/spreadsheets/d/1cj1W_9MLHk5A_j0c0I-UMH28UMGJ3_nULmtU6_Y2OI4/edit
Trump,6/2/2020,R,5/2/2020,5/9/2020,Optimus,B/C,178.48125,a,.12908755,.02320906,"",T,82.7,17.2,83.543228,15.286169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-11-2020
Trump,6/2/2020,R,5/4/2020,5/7/2020,Global Strategy Group/GBAO/Navigator Research,"",90.9,rv,.04892633,.00823687,"",T,84,15,84.861522,14.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.07.20.pdf
Trump,6/2/2020,R,5/5/2020,5/8/2020,Global Strategy Group/GBAO/Navigator Research,"",91.98,rv,.04972561,.00916899,"",T,87,12,87.861522,11.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.08.20.pdf
Trump,6/2/2020,R,5/6/2020,5/7/2020,Ipsos,B-,150,a,.11226118,.02387672,"","",87,13,87.324959,12.40702,15:55:10  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-8.pdf
Trump,6/2/2020,R,5/5/2020,5/10/2020,ABC News/The Washington Post,A+,251.75,a,.5461406,.13622408,"","",81,18,81.199162,17.230747,15:55:10  2 Jun 2020,https://www.washingtonpost.com/context/may-5-10-2020-washington-post-university-of-maryland-poll/722b3348-4f59-4b35-9fa0-2f9eb4ac76c0/?itid=lk_inline_manual_1
Trump,6/2/2020,R,5/5/2020,5/12/2020,Optimus,B/C,239.5425,a,.17100243,.03852657,"",T,81.8,18.2,82.643228,16.286169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-14-2020
Trump,6/2/2020,R,5/6/2020,5/11/2020,Global Strategy Group/GBAO/Navigator Research,"",61.2,rv,.03315767,.00724572,"",T,84,14,84.861522,13.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.11.20.pdf
Trump,6/2/2020,R,5/8/2020,5/10/2020,Morning Consult,B/C,690,a,.27137966,.05324706,"","",80,16,80.93629,16.235362,15:55:10  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/12122705/200529_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,R,5/8/2020,5/10/2020,YouGov,B,229,a,.13628718,.02839635,"","",76,19,75.817063,19.815859,15:55:10  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/15/5ebec87ac5b65727da7b17b2.pdf
Trump,6/2/2020,R,5/7/2020,5/10/2020,SSRS,B/C,289.12,a,.5203963,.1362919,"","",87,11,86.99437,11.327071,15:55:10  2 Jun 2020,https://cdn.cnn.com/cnn/2020/images/05/12/rel5a.-.coronavirus.pdf
Trump,6/2/2020,R,5/7/2020,5/13/2020,UCLA Nationscape,"",2300,a,.38324414,.08662305,"","",77,19,78.588316,17.4589,15:55:10  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,R,5/7/2020,5/12/2020,Global Strategy Group/GBAO/Navigator Research,"",60.54,rv,.03284331,.00775267,"",T,83,14,83.861522,13.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.12.20.pdf
Trump,6/2/2020,R,5/10/2020,5/12/2020,YouGov,B,349,a,.20853278,.05046968,"","",87,12,86.817063,12.815859,15:55:10  2 Jun 2020,https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf
Trump,6/2/2020,R,5/8/2020,5/13/2020,Global Strategy Group/GBAO/Navigator Research,"",181.8,rv,.09897076,.02508203,"",T,81,17,81.861522,16.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.13.20.pdf
Trump,6/2/2020,R,5/11/2020,5/13/2020,YouGov,B,501,a,.30163731,.07796226,"","",88,12,87.817063,12.815859,15:55:10  2 Jun 2020,https://drive.google.com/file/d/1uFybAzWKhjq0M7MdhDFQwNEeeFrlyyaU/view
Trump,6/2/2020,R,5/12/2020,5/12/2020,Data for Progress,B-,354,a,.33696264,.09376597,"","",83.11,12.95,83.078498,12.94562,15:55:10  2 Jun 2020,https://docs.google.com/spreadsheets/d/1WuukVMHY020EbSvNGK22X-Onb8BwBZ58ZW1BrXUAzIg/edit
Trump,6/2/2020,R,5/11/2020,5/14/2020,Global Strategy Group/GBAO/Navigator Research,"",90.9,rv,.05042811,.01448766,"",T,79,20,79.861522,19.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.14.20.pdf
Trump,6/2/2020,R,5/9/2020,5/16/2020,Optimus,B/C,193.12313,a,.13602301,.03937366,"",T,77.5,22.4,78.343228,20.486169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-18-2020
Trump,6/2/2020,R,5/12/2020,5/15/2020,Global Strategy Group/GBAO/Navigator Research,"",272.97,rv,.15293088,.04660454,"",T,80,19,80.861522,18.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.15.20.pdf
Trump,6/2/2020,R,5/13/2020,5/14/2020,Harris Insights & Analytics,C,304,rv,.26597134,.08661458,"","",85,15,85.900913,12.25934,15:55:10  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/498367-poll-trump-approval-on-economy-jobs-drops-amid-economic-fallout
Trump,6/2/2020,R,5/13/2020,5/14/2020,Harris Insights & Analytics,C,619,rv,.54156665,.17636324,"","",79,21,79.900913,18.25934,15:55:10  2 Jun 2020,https://harvardharrispoll.com/wp-content/uploads/2020/05/May20_HHP_RegisteredVoters_Crosstabs.pdf
Trump,6/2/2020,R,5/13/2020,5/18/2020,Kaiser Family Foundation,"",326,a,.66375166,.27712563,"","",87,12,86.290285,12.459484,15:55:10  2 Jun 2020,http://files.kff.org/attachment/Topline-KFF-Health-Tracking-Poll-May-2020.pdf
Trump,6/2/2020,R,5/15/2020,5/17/2020,YouGov,B,250,a,.15864163,.05562072,"","",86,11,85.817063,11.815859,15:55:10  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/22/5ec83680c5b600109ea0d27d.pdf
Trump,6/2/2020,R,5/12/2020,5/19/2020,Optimus,B/C,258.0675,a,.18072872,.06636726,"",T,77.8,22.2,78.643228,20.286169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-21-2020
Trump,6/2/2020,R,5/14/2020,5/18/2020,Quinnipiac University,B+,343.98,rv,.6684916,.27789563,"","",86,13,84.87096,13.886694,15:55:10  2 Jun 2020,https://poll.qu.edu/national/release-detail?ReleaseID=3661
Trump,6/2/2020,R,5/14/2020,5/18/2020,AP-NORC,"",380.16,a,.680162,.27896048,"","",75,,77.223856,,15:55:10  2 Jun 2020,http://www.apnorc.org/projects/Documents/may_gvmt_topline_0520.pdf
Trump,6/2/2020,R,5/15/2020,5/17/2020,Morning Consult,B/C,694,rv,.25631755,.09075338,"","",84,12,84.93629,12.235362,15:55:10  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/19123311/200550_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
Trump,6/2/2020,R,5/15/2020,5/18/2020,Morning Consult,B/C,640,rv,.23668644,.09466989,"","",78,19,78.93629,19.235362,15:55:10  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/19225840/200554_crosstabs_POLITICO_RVs_v2_RG.pdf
Trump,6/2/2020,R,5/14/2020,5/20/2020,UCLA Nationscape,"",2300,a,.48347395,.18484464,"","",79,17,80.588316,15.4589,15:55:10  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,R,5/15/2020,5/18/2020,Global Strategy Group/GBAO/Navigator Research,"",363.96,rv,.21593557,.08767511,"",T,77,20,77.861522,19.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.19.20.pdf
Trump,6/2/2020,R,5/17/2020,5/19/2020,YouGov,B,381,a,.24818178,.10904058,"","",85,13,84.817063,13.815859,15:55:10  2 Jun 2020,https://docs.cdn.yougov.com/q0t43bjops/econTabReport.pdf
Trump,6/2/2020,R,5/17/2020,5/20/2020,American Research Group,B,259,a,.49017902,.25993237,"","",88,8,86.263387,10.269277,15:55:10  2 Jun 2020,https://americanresearchgroup.com/economy/
Trump,6/2/2020,R,5/17/2020,5/20/2020,Fox News/Beacon Research/Shaw & Co. Research,A-,506.94,rv,.98990841,.52800949,"","",81,17,81.137983,16.506674,15:55:10  2 Jun 2020,https://static.foxnews.com/foxnews.com/content/uploads/2020/05/Fox_May-17-20-2020_Complete_National_Topline_May-21-Release.pdf
Trump,6/2/2020,R,5/19/2020,5/19/2020,Data for Progress,B-,408,a,.41068544,.20518036,"","",83.36,14.7,83.328498,14.69562,15:55:10  2 Jun 2020,https://doi.org/10.7910/DVN/XJLZIN
Trump,6/2/2020,R,5/16/2020,5/23/2020,Optimus,B/C,192.58875,a,.13775704,.07418642,"",T,80.6,19.5,81.443228,17.586169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-25-2020
Trump,6/2/2020,R,5/20/2020,5/21/2020,YouGov,B,421,a,.289489,.16500692,"","",78,18,77.817063,18.815859,15:55:10  2 Jun 2020,https://docs.cdn.yougov.com/jyiylkmrh7/20200522_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,R,5/20/2020,5/21/2020,Ipsos,B-,167,a,.21738338,.11972298,"","",89,11,89.324959,10.40702,15:55:10  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-10.pdf
Trump,6/2/2020,R,5/21/2020,5/25/2020,Global Strategy Group/GBAO/Navigator Research,"",364.32,rv,.26226844,.17198743,"","",80,18,80.861522,17.115999,15:55:10  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.26.20.pdf
Trump,6/2/2020,R,5/21/2020,5/25/2020,Morning Consult,B/C,724,a,.28406977,.18790429,"","",81,13,81.93629,13.235362,15:55:10  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/26135319/200572_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,R,5/19/2020,5/26/2020,Optimus,B/C,258.495,a,.19108864,.1271119,"",T,80.3,19.7,81.143228,17.786169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-28-2020
Trump,6/2/2020,R,5/20/2020,5/25/2020,Fairleigh Dickinson University (PublicMind),A/B,328,a,.6935987,.47812589,"","",93,7,90.977651,8.5883427,15:55:10  2 Jun 2020,http://publicmind.fdu.edu/2020/200602/final.pdf
Trump,6/2/2020,R,5/21/2020,5/27/2020,TargetSmart,"",362,rv,.56090784,.40813733,"","",86,14,85.258553,14.250614,15:55:10  2 Jun 2020,https://insights.targetsmart.com/Analysis/covid_national_survey_may_2020/tsmart_TS_COVID_2_banner_book.pdf
Trump,6/2/2020,R,5/21/2020,5/26/2020,McLaughlin & Associates,C/D,330,lv,.45911366,.33302161,"","",88,11,87.008047,11.550727,15:55:10  2 Jun 2020,https://mclaughlinonline.com/pols/wp-content/uploads/2020/05/National-Monthly-May-Release.pdf
Trump,6/2/2020,R,5/22/2020,5/26/2020,Morning Consult,B/C,643,rv,.25835715,.18171771,"","",79,20,79.93629,20.235362,15:55:10  2 Jun 2020,https://www.politico.com/f/?id=00000172-5333-d57a-ad7b-5f37d4750000
Trump,6/2/2020,R,5/23/2020,5/26/2020,YouGov,B,368,a,.2748887,.20405705,"","",82,16,81.817063,16.815859,15:55:10  2 Jun 2020,https://docs.cdn.yougov.com/5fsvmrvvhh/econTabReport.pdf
Trump,6/2/2020,R,5/26/2020,5/26/2020,Data for Progress,B-,355,a,.40791744,.32282662,"","",84.12,13.39,84.088498,13.38562,15:55:10  2 Jun 2020,https://docs.google.com/spreadsheets/d/1m82bllf9dvqaktcX8vRc9QLar8zdjykJrf84NkfIft8/edit
Trump,6/2/2020,R,5/23/2020,5/30/2020,Optimus,B/C,519.27,a,.4130171,.34377369,"",T,80.6,19.5,81.443228,17.586169,15:55:10  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-01-2020
Trump,6/2/2020,R,5/25/2020,5/28/2020,ABC News/The Washington Post,A+,240.24,a,.53327658,.45005062,"","",90,8,90.199162,7.2307467,15:55:10  2 Jun 2020,https://www.washingtonpost.com/context/may-25-28-2020-washington-post-abc-news-poll/bb30c35e-797e-4b5c-91fc-1a1cdfbe85cc/
Trump,6/2/2020,R,5/29/2020,5/30/2020,YouGov,B,279,a,.23551769,.22540479,"","",86,13,85.817063,13.815859,15:55:10  2 Jun 2020,https://docs.cdn.yougov.com/s23agrrx47/20200531_yahoo_race_and_justice_crosstabs.pdf
Trump,6/2/2020,R,5/29/2020,6/1/2020,YouGov,B,519,a,.45086097,.45086097,"","",85,15,84.817063,15.815859,15:55:10  2 Jun 2020,https://drive.google.com/file/d/1ypj11mR3myQIudjo1R9Cv--lS4P2Mpq3/view
Trump,6/2/2020,R,5/29/2020,6/1/2020,Morning Consult,B/C,679,rv,.35603346,.35603346,"","",78,16,78.93629,16.235362,15:55:10  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/06/01124306/2005110_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
Trump,6/2/2020,all,2/2/2020,2/4/2020,YouGov,B,1500,a,.78553185,0,"","",42,29,42.949945,30.619882,15:55:11  2 Jun 2020,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/73jqd6u5mv/econTabReport.pdf
